query,page,clicks_28d,impressions_28d,ctr_28d,position_28d,topic,topic_group,language,intent,is_brand,is_local,is_commercial_modifier,position_bucket,clicks_90d,impressions_90d,ctr_90d,position_90d,clicks_prev28,impressions_prev28,position_prev28,page_locale,page_type,language_mismatch
лендинг или интернет-магазин,https://gptbot.uz/ru/blog/lending-korporativnyy-sayt-ili-internet-magazin/,0,4,0.0,30.75,webdev,services_web,ru,commercial_investigation,False,False,False,21-50,0,4,0.0,30.75,,,,ru,blog,False
лиды это что такое,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,4,0.0,28.5,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,4,0.0,28.5,,,,ru,blog,False
маркетинговый словарь,https://gptbot.uz/ru/blog/marketingovye-terminy-slovar/,0,4,0.0,20.25,digital_marketing,services_marketing,ru,commercial_investigation,False,False,False,21-50,0,5,0.0,22.0,0.0,1.0,29.0,ru,blog,False
поисковое продвижение сайта это,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,4,0.0,70.0,seo,services_web,ru,informational,False,False,False,51+,0,7,0.0,72.14285714285714,0.0,3.0,75.0,ru,blog,False
продвижение с оплатой за лиды,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,4,0.0,48.25,leads_automation,services_bots,ru,commercial_investigation,False,False,False,21-50,0,4,0.0,48.25,,,,ru,blog,False
продвижение сайта цена,https://gptbot.uz/ru/blog/stoimost-seo-prodvizheniya-v-tashkente/,0,4,0.0,45.5,seo,services_web,ru,commercial,False,False,True,21-50,0,5,0.0,37.6,0.0,1.0,6.0,ru,blog,False
продвижение сайта цена,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,4,0.0,19.5,seo,services_web,ru,commercial,False,False,True,11-20,0,4,0.0,19.5,,,,ru,landing,False
продвижение сайтов по позициям,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,4,0.0,21.25,seo,services_web,ru,commercial_investigation,False,False,False,21-50,0,4,0.0,21.25,,,,ru,blog,False
продвижение через seo,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,4,0.0,70.0,seo,services_web,ru,commercial_investigation,False,False,False,51+,0,6,0.0,73.16666666666667,0.0,2.0,79.5,ru,blog,False
разработка сайта под ключ,https://gptbot.uz/ru/razrabotka-saytov-tashkent/,0,4,0.0,34.25,webdev,services_web,ru,commercial,False,False,True,21-50,0,22,0.0,76.68181818181819,0.0,18.0,86.11111111111111,ru,landing,False
разработка чат ботов ташкент,https://gptbot.uz/ru/stoimost-chat-bota/,0,4,0.0,69.0,chatbot_dev,services_bots,ru,commercial,False,True,True,51+,0,5,0.0,73.4,0.0,1.0,91.0,ru,landing,False
сео продвижение сайта что это такое,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,4,0.0,77.25,seo,services_web,ru,informational,False,False,False,51+,0,5,0.0,75.4,0.0,1.0,68.0,ru,blog,False
смм под ключ,https://gptbot.uz/ru/smm-prodvizhenie-tashkent/,0,4,0.0,4.0,smm,services_marketing,ru,commercial,False,False,True,4-10,0,5,0.0,4.4,0.0,1.0,6.0,ru,landing,False
услуги смм что это,https://gptbot.uz/ru/blog/chto-vhodit-v-uslugi-smm-specialista/,0,4,0.0,25.0,smm,services_marketing,ru,commercial,False,False,True,21-50,0,4,0.0,25.0,,,,ru,blog,False
цена за лид,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,4,0.0,54.75,leads_automation,services_bots,ru,commercial,False,False,True,51+,0,4,0.0,54.75,,,,ru,blog,False
чек лист аудита сайта,https://gptbot.uz/ru/blog/seo-audit-sayta-chek-list/,0,4,0.0,65.25,webdev,services_web,ru,informational,False,False,False,51+,0,9,0.0,76.44444444444444,0.0,5.0,85.4,ru,blog,False
что входит в сео продвижение,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,4,0.0,74.75,seo,services_web,ru,commercial_investigation,False,False,False,51+,0,4,0.0,74.75,,,,ru,blog,False
что такое лид в маркетинге,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,4,0.0,21.25,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,5,0.0,21.6,0.0,1.0,23.0,ru,blog,False
что такое сео продвижение сайта,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,4,0.0,59.5,seo,services_web,ru,informational,False,False,False,51+,0,4,0.0,59.5,,,,ru,blog,False
что такое стоимость лида,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,4,0.0,42.25,leads_automation,services_bots,ru,commercial,False,False,True,21-50,0,4,0.0,42.25,,,,ru,blog,False
яатгпт,https://gptbot.uz/ru/gpt-chat/,0,4,0.0,5.75,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,4-10,0,4,0.0,5.75,,,,ru,landing,False
ai manager,https://gptbot.uz/ru/blog/chto-takoe-ai-menedzher-i-kak-on-rabotaet/,0,3,0.0,22.666666666666668,chatbot_dev,services_bots,en,commercial_investigation,False,False,False,21-50,0,3,0.0,22.666666666666668,,,,ru,blog,False
ai менеджеры,https://gptbot.uz/ru/blog/chto-takoe-ai-menedzher-i-kak-on-rabotaet/,0,3,0.0,24.33333333333333,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,21-50,0,3,0.0,24.33333333333333,,,,ru,blog,False
ai продавец,https://gptbot.uz/ru/blog/ai-prodavec-i-otdel-prodazh/,0,3,0.0,17.666666666666668,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,11-20,0,3,0.0,17.666666666666668,,,,ru,blog,False
ai11179,https://gptbot.uz/ru/,0,3,0.0,3.333333333333333,other,other,neutral,unknown,False,False,False,4-10,0,3,0.0,3.333333333333333,,,,ru,home,False
ai67014,https://gptbot.uz/ru/,0,3,0.0,6.666666666666667,other,other,neutral,unknown,False,False,False,4-10,0,3,0.0,6.666666666666667,,,,ru,home,False
ai67024,https://gptbot.uz/ru/,0,3,0.0,7.666666666666667,other,other,neutral,unknown,False,False,False,4-10,0,3,0.0,7.666666666666667,,,,ru,home,False
al chat что это,https://gptbot.uz/ru/blog/chat-gpt-na-russkom/,0,3,0.0,10.666666666666666,other,other,ru,unknown,False,False,False,11-20,0,3,0.0,10.666666666666666,,,,ru,blog,False
bepul chatgpt,https://gptbot.uz/ru/gpt-chat/,0,3,0.0,5.0,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,3,0.0,5.0,,,,ru,landing,True
chatgpt o'zbek tilida,https://gptbot.uz/uz/gpt-uzbek-tilida/,0,3,0.0,3.333333333333333,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,3,0.0,3.333333333333333,,,,uz,landing,False
chatgpt o'zbekcha,https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,0,3,0.0,8.333333333333332,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,3,0.0,8.333333333333332,,,,uz,blog,False
chatgpt sayt,https://gptbot.uz/uz/blog/chatgptga-qanday-kirish-mumkin/,0,3,0.0,7.0,chatgpt_online,chatgpt_product,neutral,transactional,False,False,False,4-10,0,3,0.0,7.0,,,,uz,blog,False
chatgpt uzbek,https://gptbot.uz/ru/gpt-chat/,0,3,0.0,3.333333333333333,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,3,0.0,3.333333333333333,,,,ru,landing,True
chatgpt uzbek tilida,https://gptbot.uz/uz/gpt-uzbek-tilida-ai-chat/,0,3,0.0,31.0,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,21-50,0,3,0.0,31.0,,,,uz,landing,False
chatgpt uzbekcha bepul,https://gptbot.uz/uz/blog/chatgpt-telefon-va-kompyuterga-yuklab-olish/,0,3,0.0,6.333333333333333,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,3,0.0,6.333333333333333,,,,uz,blog,False
click bot telegram,https://gptbot.uz/ru/blog/priem-oplaty-payme-click-v-telegram-bote/,0,3,0.0,9.0,telegram_bots,services_bots,en,commercial_investigation,False,False,False,4-10,0,4,0.0,9.25,0.0,1.0,10.0,ru,blog,False
cnat gpt,https://gptbot.uz/ru/gpt-chat/,0,3,0.0,6.666666666666667,chatgpt_online,chatgpt_product,neutral,transactional,False,False,False,4-10,0,3,0.0,6.666666666666667,,,,ru,landing,False
"domen nomi *.som bilan tugatilsa, qaysi tashkilot yoki muassasaga tegishli bo’ladi?",https://gptbot.uz/uz/blog/domen-va-hosting-qanday-tanlanadi/,0,3,0.0,7.666666666666667,webdev,services_web,uz,commercial_investigation,False,False,False,4-10,0,3,0.0,7.666666666666667,,,,uz,blog,False
gpt расшифровка,https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,0,3,0.0,11.333333333333334,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,11-20,0,3,0.0,11.333333333333334,,,,ru,landing,False
gptbot,https://gptbot.uz/ru/gpt-chat/,0,3,0.0,6.333333333333333,brand,brand,neutral,navigational,True,False,False,4-10,0,4,0.0,7.0,0.0,1.0,9.0,ru,landing,False
o'zbekistonda biznes uchun ai bot,https://gptbot.uz/ru/blog/ai-bot-dlya-biznesa-v-uzbekistane/,0,3,0.0,101.33333333333331,chatbot_dev,services_bots,uz,commercial,False,True,False,51+,0,4,0.0,97.0,0.0,1.0,84.0,ru,blog,True
payme telegram bot,https://gptbot.uz/ru/blog/telegram-bot-s-oplatoy-payme-click/,0,3,0.0,6.333333333333333,telegram_bots,services_bots,en,commercial_investigation,False,False,False,4-10,0,4,0.0,9.25,0.0,1.0,18.0,ru,blog,False
python telegram bot,https://gptbot.uz/ru/blog/telegram-bot-na-python/,0,3,0.0,34.333333333333336,telegram_bots,services_bots,en,commercial_investigation,False,False,False,21-50,0,7,0.0,39.85714285714285,0.0,4.0,44.0,ru,blog,False
seo xizmati,https://gptbot.uz/uz/seo-xizmati/,0,3,0.0,21.0,seo,services_web,neutral,commercial,False,False,True,21-50,0,3,0.0,21.0,,,,uz,landing,False
seo продвижение сайта в ташкенте,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,3,0.0,46.0,seo,services_web,ru,commercial,False,True,False,21-50,0,6,0.0,63.0,0.0,3.0,80.0,ru,landing,False
seo продвижение сайта цена,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,3,0.0,16.666666666666664,seo,services_web,ru,commercial,False,False,True,11-20,0,3,0.0,16.666666666666664,,,,ru,landing,False
seo продвижение это что,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,3,0.0,65.66666666666667,seo,services_web,ru,informational,False,False,False,51+,0,6,0.0,67.16666666666667,0.0,3.0,68.66666666666667,ru,blog,False
smm маркетинг в ташкенте,https://gptbot.uz/ru/smm-prodvizhenie-tashkent/,0,3,0.0,80.33333333333333,smm,services_marketing,ru,commercial,False,True,False,51+,0,3,0.0,80.33333333333333,,,,ru,landing,False
telegram mini app,https://gptbot.uz/ru/blog/telegram-mini-app-chto-eto/,0,3,0.0,57.66666666666666,telegram_bots,services_bots,en,commercial_investigation,False,False,False,51+,0,4,0.0,60.75,0.0,1.0,70.0,ru,blog,False
автоматизация заявок,https://gptbot.uz/ru/blog/avtomatizatsiya-zayavok-instruktsiya/,0,3,0.0,7.666666666666667,leads_automation,services_bots,ru,commercial_investigation,False,False,False,4-10,0,3,0.0,7.666666666666667,,,,ru,blog,False
автоматизация обработки заявок,https://gptbot.uz/ru/blog/avtomatizatsiya-zayavok-instruktsiya/,0,3,0.0,71.66666666666667,leads_automation,services_bots,ru,commercial_investigation,False,False,False,51+,0,3,0.0,71.66666666666667,,,,ru,blog,False
біржа реклама в телеграм,https://gptbot.uz/ru/blog/telegram-ads-ili-posevy-v-kanalah/,0,3,0.0,36.0,telegram_ads,services_marketing,ru,commercial_investigation,False,False,False,21-50,0,3,0.0,36.0,,,,ru,blog,False
дигитална стратегия за бизнес,https://gptbot.uz/ru/digital-strategiya-dlya-biznesa/,0,3,0.0,74.66666666666667,other,other,ru,unknown,False,False,False,51+,0,3,0.0,74.66666666666667,,,,ru,landing,False
заказать seo продвижение,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,3,0.0,71.33333333333333,seo,services_web,ru,commercial,False,False,True,51+,0,3,0.0,71.33333333333333,,,,ru,landing,False
заказать таргетинговую рекламу,https://gptbot.uz/ru/targetirovannaya-reklama-tashkent/,0,3,0.0,10.0,digital_marketing,services_marketing,ru,commercial,False,False,True,4-10,0,3,0.0,10.0,,,,ru,landing,False
ии для обработки заявок,https://gptbot.uz/ru/sayt-s-ai-botom/,0,3,0.0,91.0,leads_automation,services_bots,ru,commercial_investigation,False,False,False,51+,0,3,0.0,91.0,,,,ru,landing,False
интернет маркетинг ташкент,https://gptbot.uz/ru/digital-marketing-tashkent/,0,3,0.0,58.0,digital_marketing,services_marketing,ru,commercial,False,True,False,51+,0,7,0.0,43.85714285714285,0.0,4.0,33.25,ru,landing,False
как определить продвижение сайта,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,3,0.0,89.33333333333333,seo,services_web,ru,informational,False,False,False,51+,0,3,0.0,89.33333333333333,,,,ru,blog,False
как расшифровывается gpt chat,https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,0,3,0.0,10.666666666666666,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,11-20,0,3,0.0,10.666666666666666,,,,ru,landing,False
какие есть чаты ии,https://gptbot.uz/ru/blog/chat-s-ii-gde-poobshchatsya-s-iskusstvennym-intellektom/,0,3,0.0,97.66666666666669,ai_general,ai_informational,ru,informational,False,False,False,51+,0,4,0.0,92.75,,,,ru,blog,False
лендинг интернет-магазин,https://gptbot.uz/ru/blog/lending-korporativnyy-sayt-ili-internet-magazin/,0,3,0.0,21.33333333333333,webdev,services_web,ru,commercial_investigation,False,False,False,21-50,0,3,0.0,21.33333333333333,,,,ru,blog,False
лид в маркетинге это,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,3,0.0,25.0,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,6,0.0,24.33333333333333,0.0,3.0,23.666666666666668,ru,blog,False
лид в продажах это,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,3,0.0,36.333333333333336,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,3,0.0,36.333333333333336,,,,ru,blog,False
лид это в продажах,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,3,0.0,28.666666666666668,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,4,0.0,34.0,0.0,1.0,50.0,ru,blog,False
общение с ии,https://gptbot.uz/ru/blog/chat-s-ii-gde-poobshchatsya-s-iskusstvennym-intellektom/,0,3,0.0,62.66666666666666,ai_general,ai_informational,ru,informational,False,False,False,51+,1,5,0.2,55.4,1.0,1.0,11.0,ru,blog,False
общение с искусственным интеллектом,https://gptbot.uz/ru/blog/chat-s-ii-gde-poobshchatsya-s-iskusstvennym-intellektom/,0,3,0.0,37.66666666666666,ai_general,ai_informational,ru,informational,False,False,False,21-50,0,5,0.0,53.2,0.0,1.0,79.0,ru,blog,False
продвижение по лидам это,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,3,0.0,45.0,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,3,0.0,45.0,,,,ru,blog,False
продвижение сайта в ташкенте,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,3,0.0,44.66666666666666,seo,services_web,ru,commercial,False,True,False,21-50,0,6,0.0,63.833333333333336,0.0,3.0,83.0,ru,landing,False
продвижение сайта информация,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,3,0.0,88.0,seo,services_web,ru,commercial_investigation,False,False,False,51+,0,4,0.0,85.0,0.0,1.0,76.0,ru,blog,False
продвижение сайта объявлениями,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,3,0.0,31.666666666666668,seo,services_web,ru,commercial_investigation,False,False,False,21-50,0,3,0.0,31.666666666666668,,,,ru,landing,False
продвижение+сайта+seo,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,3,0.0,66.0,seo,services_web,ru,commercial_investigation,False,False,False,51+,0,3,0.0,66.0,,,,ru,blog,False
разработка сайтов в ташкенте цены,https://gptbot.uz/ru/blog/skolko-stoit-razrabotka-sayta-v-tashkente/,0,3,0.0,55.0,webdev,services_web,ru,commercial,False,True,True,51+,0,3,0.0,55.0,,,,ru,blog,False
разработка чат ботов ташкент,https://gptbot.uz/boss-digital/,0,3,0.0,90.66666666666669,chatbot_dev,services_bots,ru,commercial,False,True,True,51+,0,4,0.0,91.5,0.0,1.0,94.0,root,root_page,False
разработка чат ботов ташкент,https://gptbot.uz/ru/razrabotka-telegram-bota-tashkent/,0,3,0.0,96.33333333333331,chatbot_dev,services_bots,ru,commercial,False,True,True,51+,0,4,0.0,94.5,0.0,1.0,89.0,ru,landing,False
реклама в телеграм біржа каналів,https://gptbot.uz/ru/blog/telegram-ads-ili-posevy-v-kanalah/,0,3,0.0,48.333333333333336,telegram_ads,services_marketing,ru,commercial_investigation,False,False,False,21-50,0,3,0.0,48.333333333333336,,,,ru,blog,False
реклама у телеграмі біржа,https://gptbot.uz/ru/blog/telegram-ads-ili-posevy-v-kanalah/,0,3,0.0,24.666666666666668,telegram_ads,services_marketing,ru,commercial_investigation,False,False,False,21-50,0,3,0.0,24.666666666666668,,,,ru,blog,False
робот для записи клиентов,https://gptbot.uz/ru/blog/telegram-bot-dlya-zapisi-klientov/,0,3,0.0,18.666666666666668,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,11-20,0,3,0.0,18.666666666666668,,,,ru,blog,False
сео продвижение как делать,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,3,0.0,83.0,seo,services_web,ru,informational,False,False,False,51+,0,3,0.0,83.0,,,,ru,blog,False
сео продвижение сайтов что это,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,3,0.0,64.66666666666666,seo,services_web,ru,informational,False,False,False,51+,0,5,0.0,66.8,0.0,2.0,70.0,ru,blog,False
смм продвижение это,https://gptbot.uz/ru/blog/chto-takoe-smm-prodvizhenie/,0,3,0.0,19.33333333333333,smm,services_marketing,ru,informational,False,False,False,11-20,0,6,0.0,31.0,0.0,3.0,42.66666666666666,ru,blog,False
создание сайтов под ключ,https://gptbot.uz/ru/razrabotka-saytov-tashkent/,0,3,0.0,28.0,webdev,services_web,ru,commercial,False,False,True,21-50,0,3,0.0,28.0,,,,ru,landing,False
создание телеграм ботов узбекистан,https://gptbot.uz/ru/,0,3,0.0,58.333333333333336,telegram_bots,services_bots,ru,commercial,False,True,True,51+,0,3,0.0,58.333333333333336,,,,ru,home,False
стоимость лидов,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,3,0.0,34.666666666666664,leads_automation,services_bots,ru,commercial,False,False,True,21-50,0,3,0.0,34.666666666666664,,,,ru,blog,False
таргетированная реклама заказать,https://gptbot.uz/ru/targetirovannaya-reklama-tashkent/,0,3,0.0,7.0,digital_marketing,services_marketing,ru,commercial,False,False,True,4-10,0,3,0.0,7.0,,,,ru,landing,False
технический аудит сайта чек лист,https://gptbot.uz/ru/blog/seo-audit-sayta-chek-list/,0,3,0.0,82.0,seo,services_web,ru,informational,False,False,False,51+,0,9,0.0,87.33333333333333,0.0,6.0,90.0,ru,blog,False
услуги интернет маркетинг узбукистан,https://gptbot.uz/ru/digital-marketing-tashkent/,0,3,0.0,57.333333333333336,digital_marketing,services_marketing,ru,commercial,False,False,True,51+,0,4,0.0,63.5,0.0,1.0,82.0,ru,landing,False
